action	reward
0	5.677097835124771
0	0.4849152370071329
0	0.04984720487021055
1	0.0
2	0.23483907948984994
0	0.16222855752056586
1	0.9159237744769517
0	1.479801404701678
2	0.9338325089891943
0	2.7922785088893525
0	1.011588705637514
1	0.7854340014599015
2	0.0
0	0.06583783794593856
1	0.0
0	6.564312482579681
0	1.474610850574521
0	0.0
2	0.0
0	1.2338060654658727
1	0.0
0	2.7898557332345564
0	2.6390017568927213
0	1.9671346001693417
2	0.0
0	1.4130226424663523
1	0.43070700374480275
0	0.4970226157004175
2	0.0
0	2.1230336937011107
1	0.0
0	0.5333564262211142
2	0.0
0	0.7836659446215954
1	0.0
0	1.6837911675038504
0	3.540470824100597
0	0.3863399513973189
2	0.0
1	0.08535616172648453
0	1.6534272403176304
0	1.413169364425755
2	0.0
0	1.896144889037961
1	0.0
0	1.7635421616966227
0	2.0471398345331924
0	1.6067398757000406
2	0.4653517170757224
0	3.7467957389921485
0	0.9083534610543227
1	0.6483341011050769
0	1.0575183344915793
2	0.0
1	0.0
0	0.7281969713021883
0	0.0
2	0.0
1	0.0
0	1.5473232979279496
0	0.5007400763564266
2	0.7825153662907529
1	0.38069524000658606
0	0.5621129578458923
2	0.0
0	0.3740138190983684
1	0.9718659568526764
0	0.5784628194933985
1	0.0
2	0.0
0	1.0509394496548996
0	0.0970102651642375
1	0.0
2	0.0
0	0.4624725088282686
1	0.36956669018657895
0	1.139804802536513
2	0.0
0	2.4931730628397677
0	0.6052685945074544
1	0.0
0	0.0
2	0.0
1	0.0
0	0.7401312499629299
2	0.8695515555783495
0	1.3786266117246575
0	0.07694369138388968
1	0.0
2	0.0
0	1.3541298236945964
1	0.0
0	0.46409103223996895
2	0.05919464671039454
0	2.6419052427006844
0	0.07458742422196396
1	0.0
2	0.14566874185476875
0	0.6030628043260944
0	1.2300702926401712
1	0.47233225860496875
2	0.0
0	0.5837306628473825
1	0.2195079915141478
0	3.0070208956443425
0	0.08962073043795493
2	0.0
0	0.5143314874687537
1	0.0
0	0.38084121688514516
2	0.5699619505238555
0	0.5171815371217462
1	0.0
2	0.0
0	0.7907036115209134
0	0.6710113104026503
1	0.0
2	0.8268079808374883
0	0.8848800971002195
0	0.8398657742651049
2	0.0
1	0.0
0	0.0
2	0.4965961443363097
1	0.13251492264908082
0	1.5932475897998604
0	2.7943789669441084
0	2.3798509960183503
0	0.3499641877600487
2	0.16381779297574706
1	0.26650062593238233
0	0.0
0	0.5799949661672676
2	0.0
1	0.0
0	2.9624048834419696
0	0.430639054297123
0	1.9755125715139805
2	0.0
1	0.1152692012378228
0	3.6482945399556375
0	1.173337501037152
0	2.702041214281555
0	1.9562717189067795
0	2.8070596675224797
0	0.871837117572774
0	2.9287401079231294
0	0.33303475617841394
2	0.0
1	0.5951806393739761
0	2.5416877020597313
0	0.2751460644146161
1	0.0
0	0.6943585580664648
2	0.8588457797698037
0	0.20420432651261367
2	0.0
1	0.855161877800188
0	0.4460717711375395
1	0.5151548407681276
0	0.3557522738346047
2	0.0
1	0.9687013163770997
0	2.0239361884556115
0	2.801664985649691
0	2.8643171268453456
0	1.1748298097031713
0	0.4615921673995631
1	0.0
2	0.0
0	0.028343139334361833
1	0.0
2	0.0
0	0.8624856673584459
0	0.7488085224569567
0	2.9641462803302336
0	0.20942917933874872
1	0.14533662442438278
2	0.38245569953067815
0	0.13311866413012963
2	0.0
1	0.4065989313758811
0	2.0364155929595094
0	0.7158083149845973
0	2.537916895204409
0	0.2797668501286179
1	0.6834897381142566
2	0.0
0	1.5926527938453545
1	0.05541820375084594
0	3.2494954976019916
0	1.3430669123694843
0	1.427285273269221
0	3.8276951651437088
0	0.704208528059489
2	0.5838583952545342
0	3.0414580321862905
0	2.76784168957634
0	0.7068938596677737
0	1.0231483230241896
1	0.0
2	0.0
0	2.308452094977025
0	1.174563867535833
0	0.515181587541591
1	0.0
0	1.8191001646458225
2	0.22781927260544554
0	4.587501076728464
0	1.7822545390372662
0	1.363534867509309
0	1.8104818008116295
0	0.024971054597207276
1	1.8572907734225645
1	0.5576306401397833
2	0.8126439577096267
0	1.1436909316933233
0	0.018481842370573043
1	0.0
2	0.0
0	1.4830591146351333
0	1.1777581389284502
1	0.7965971449799559
0	1.3195317511119038
2	0.0
0	1.8267196883447498
0	1.282000328631332
1	0.8400368202688958
0	1.6104207712025818
0	1.4186717606740364
2	0.021266888800367978
1	0.0
0	0.5010634852482454
0	1.1557605875265549
0	0.3821946206602572
2	0.0
1	0.0
0	1.5162807734003045
0	1.9907267340667159
0	0.3899688771330192
1	1.2996521557432192
2	0.9952487648365548
1	1.6103078768363326
0	2.1579678517836283
0	1.0539111649874855
1	0.6399529178325101
2	0.0
0	0.8335241697223659
1	1.3490348877178502
0	0.7975179825490526
1	0.371363733734405
2	0.0
0	2.082290961069484
0	0.23712834109552539
1	0.8633650244253868
0	0.6430077826585925
2	0.0
0	0.2546463687571835
1	0.8403622115635324
0	3.017561982720495
0	1.8552037068427407
0	3.1612951211725857
0	0.5141982542357074
1	0.0
2	0.5833464330546384
0	2.2330873430737133
0	0.9728742523954841
0	1.6900066880869349
0	1.6836411687431645
2	0.0
1	0.7078780929873919
0	1.1063364613464906
0	3.173977071871534
0	0.0
1	0.0
0	0.9925710510756598
2	0.2197696237272867
0	1.4856709401850952
0	0.7948665969438388
1	0.2845492949397507
0	2.085548586041325
2	0.0
0	1.3035626635332602
0	3.3853168375764975
0	1.9853424951016072
0	5.028300054738719
0	0.0
0	0.4274448859944049
1	0.0
0	0.9402158860773521
2	0.0
0	0.0
1	0.0
0	2.6364055402160016
0	1.6106428504952097
0	0.9037404709171046
2	0.0
0	0.24434498124097148
1	0.007310117632674751
0	1.8288948956759175
0	0.459870823835844
2	0.0
0	1.7819764787142465
0	1.5616458583934372
1	0.040177965127814685
0	1.9424602167909137
0	0.6037020650041358
2	0.5745738627700203
0	1.4585053073965972
0	1.147771327825181
1	0.0
0	1.7307277302696207
2	0.12721069445210398
0	0.14858070758394004
1	0.5572078546815494
0	1.849121854507707
0	0.2768449758382755
2	0.0
0	0.7659537039244858
1	0.0
0	2.721157604043849
0	0.7800250945620328
2	0.0
0	1.096252571895226
1	0.0
0	1.2088072431766446
0	2.5743392452925193
0	4.776083819817956
0	2.0613233614290696
0	2.298786423518512
0	1.9100895787539447
0	0.3692763840139527
0	0.9428737187044048
2	0.0
0	0.9913877372975627
1	0.2418497993311799
0	0.7783413052409136
0	0.20099980305076082
2	0.0
1	0.0
0	1.9467515766015997
0	2.7157309215744707
0	0.6814141439119714
0	0.6880834571319911
2	0.0
0	0.7028169528741445
1	0.0
0	1.4358129745909363
0	1.4660153976629073
0	1.061203186863072
1	0.9631974765263525
2	0.0
0	0.42661495041369446
1	0.3189481612096772
0	0.531557742690008
0	0.28138124643027096
2	0.0
1	0.0888636151464528
0	0.9695928196373975
0	0.6647296482978695
2	0.0
1	0.09627966245601116
0	1.4466885148521111
0	0.6326630994860922
0	0.7503420293220866
2	0.7900586350881433
1	0.01925586781175037
0	1.7551291066070447
0	0.6290956487610109
2	0.6583865173492458
0	1.2840970349918404
0	0.12078534878414093
1	0.0
2	0.9402324282421817
0	1.2781065554584985
2	0.9241044610280598
0	0.7369895603864459
1	0.6104646177909167
2	0.0
0	1.3425606622122401
0	0.2894593465031482
1	0.5766195680806475
0	0.7709629450450134
2	0.15546562631719962
0	0.02751950464336539
1	0.0
0	1.7593511449018056
0	1.6018154915353602
2	0.0
0	1.8975895172010993
0	0.8423787828506093
1	0.0
0	0.6234147152243693
0	0.14280312719678834
2	0.0
1	0.0
0	2.6592439657426787
0	0.8078221419700701
0	0.4437887180483232
2	0.2850736194158079
0	1.1419077254968468
1	0.7594772939890706
0	0.923808025349584
1	0.07761667129692928
0	0.0
2	0.3514911145265569
0	1.1732796785828539
0	1.0595989163671353
1	0.0
2	0.44700174082895716
0	2.5009601945883326
0	2.4252302919154776
0	1.6727017897782457
0	0.07105491020813881
2	0.0
0	0.841026144065147
1	0.0
0	0.21319853505484998
0	0.009092962875132948
2	0.14630354452115713
1	0.43316902583192884
0	0.0
1	0.0
2	0.0
0	3.0329618435990837
0	0.7377348706519298
0	0.29221005044073023
0	1.2579430075916074
1	0.08337264872053807
0	0.11008415075490974
2	0.0
0	2.6287739849550955
0	1.2821969587146655
0	0.4087108349820795
1	0.20413929496933914
2	0.0
0	2.069725634292742
0	0.34312520710304795
0	0.8574921720335367
1	0.6932169019488224
0	0.2217231887062283
2	0.0
1	0.0
0	2.77308540411802
0	1.9653984520816836
0	1.899128598172474
0	3.9649673011653586
0	0.08823371770572808
0	1.376953754404521
0	0.3036169314527529
2	0.8851265554500901
0	0.41292598702206473
1	0.0
2	0.0
0	1.4347723413157596
0	2.033257242605453
0	2.9435862924636353
0	0.0788765837661155
0	0.0
1	0.0
2	0.0
0	0.01680915781628134
1	0.0
0	0.9373588466277836
2	0.0
0	2.5391508048251303
0	1.1696692789393208
0	0.6339104666577213
0	0.5344616857248191
1	0.0
2	0.0
0	1.570046577237545
0	1.863905002011506
0	2.2589162225992374
0	0.30409613735539875
1	0.3791549486011354
0	0.0813701115957296
2	0.0
0	0.2994116779251216
1	0.0
0	2.2998738734718542
0	0.6644194985160856
0	0.0
2	0.0
1	1.3588982796406406
1	0.9890855796450195
0	0.0
1	0.0
2	0.28786062350000285
0	0.6148756432066553
0	2.4930734971406876
0	0.6452831074641723
0	1.680330008960024
1	0.1339460898077096
2	0.0
0	0.9452054146070634
0	1.5491288119243105
0	0.466023744810353
1	0.0
0	1.7578289831065588
2	0.8139727202129289
0	1.9445031035261842
0	1.792292650274884
0	0.21904834360816494
2	0.0
0	0.749027573951671
1	0.0
0	1.6402170244957417
0	0.7150853200102769
0	2.7010792419842695
0	1.3691576619276367
2	0.0
0	1.0648244821591266
1	0.4042686263824271
0	0.9447220093597156
0	0.07352333795544808
2	0.40880414131810217
1	0.0
0	0.0
0	3.207005611706735
0	1.9267693630144995
0	1.13931082066141
0	1.4689894822436023
2	0.0
0	0.4674556834499741
1	0.0
0	0.6464038770612671
0	0.6456229741679043
2	0.0
1	0.9582363208313013
0	3.7866316284788635
0	4.53058162578816
0	1.9107938585412894
0	0.5299005593827246
0	1.2509559594626851
0	2.9866677881505717
0	0.8594732299730627
0	0.8449447862568075
0	2.6311922547352182
0	1.8463899794994114
0	0.9103649863042285
1	1.4523236583378782
0	0.552249632089859
1	0.9614677292603704
2	0.2753536552389062
0	3.306059586261953
0	0.6470987742160579
1	0.0
0	0.0
0	0.514569683839915
2	0.0
0	1.3463153121529494
1	0.0
0	0.14620660141764175
0	0.3202896897841182
2	0.0
1	0.0
0	1.5673587475453037
0	1.1472149903641575
0	2.304715515593076
0	0.5812782457398945
2	0.0
0	0.9403360826230013
1	0.11695864466562156
0	1.5766149224713062
0	0.7562731115909688
0	1.2531733343000022
0	2.4611549533679478
0	1.458750974166465
2	0.0
1	0.7169231946608777
0	0.6160066423481709
0	0.8816054360851197
1	0.6811403246607249
0	0.630371301005869
2	0.0
0	1.1270154957237835
1	0.0
0	2.075047071014711
0	2.4270662837471626
0	2.4764404119252204
0	0.16533982441003525
0	0.122407186122518
2	0.0
1	0.0
0	0.0
0	1.3887526181654994
0	0.38091404024600717
2	0.3419721427664947
1	0.0
0	1.4113858053039268
0	1.74655909514477
0	2.8943242565249463
0	3.810876457821601
0	0.0
0	2.6410724753528436
0	0.1427164803115275
0	0.2356239464344927
2	0.0
1	0.0
0	0.1089679164485472
0	2.7017257235327787
0	3.1930337037756127
0	2.234374701716148
0	1.3063725569397275
0	1.3983653974835752
0	0.0
2	0.0
1	0.0
0	0.1341912435688779
0	0.26541867816303
2	0.39179460837642965
1	0.0
0	0.4920344633631313
0	0.8234413864658996
2	0.0
0	0.4771837386038065
1	0.9280123995786251
0	3.3179167610055433
0	0.1322802092307529
1	0.003296327432012802
0	0.5121579228029765
2	0.0
0	1.9172136907514432
0	1.3785195861489976
0	1.9568202693738397
0	0.0
1	0.0
0	0.7739272060048079
2	0.0
0	1.1756245953516002
0	2.4789146227251484
0	0.19877688712399966
1	0.14938385823549294
0	0.06653921586901057
2	0.9372543415399972
0	0.45626972969776824
2	0.0
1	0.0
0	0.0
0	0.2198583432191894
2	0.679700535750702
1	0.0
0	2.662573558104928
0	1.8533662791455419
0	2.645847918707128
0	0.42852031204389607
0	0.28171747617647835
2	0.0
0	0.051331567161189584
1	0.0
0	0.7170740426541252
0	2.361295308588169
0	0.9276479065637084
2	0.0
0	0.6825808458658134
1	0.0
0	0.050738103424240566
0	0.748554975382647
2	0.0
0	0.6349237892297566
1	0.0
0	1.2647053742137087
0	0.231859275841115
2	0.0031691311384866028
0	0.9034982458714553
1	0.4831486214953853
0	0.9028392383202815
0	0.05965523479210222
1	0.2936840159260854
2	0.0
0	3.5118467732527976
0	0.31208655170313115
0	0.6799473548762054
0	1.6531161157868126
1	0.0
0	2.9607716551146557
0	2.0005851975037166
0	0.21899168222755194
2	0.46890613978268103
0	0.09811634970366057
0	0.9516996874003288
2	0.0
1	0.0
0	3.681842620010692
0	1.401844700060644
0	2.9012718855351025
0	0.6784193368161898
0	3.013119093975272
0	1.277435315106957
0	0.0
0	1.6089152838683074
0	0.6192290585361623
0	3.367685164614932
0	1.8586177150770735
0	0.49849465650325575
0	0.21833104736851416
2	0.3034775758387541
1	0.0
0	1.6725001180145571
0	0.4610036664641741
2	0.0
0	1.5609155155234105
1	0.0
0	0.9939237024335033
0	2.954718522655755
0	0.9970733044996931
0	0.29445278935026065
0	1.9793658061454358
0	0.49615219899224705
2	0.0
1	0.0
0	1.2621461894571182
0	0.42711856383547
0	0.0
2	0.6231933849531686
1	0.16709073503091199
0	0.39744665411667945
2	0.0
0	0.9167241903620534
1	0.873964758488933
0	0.2731132040193992
1	0.535839798885289
0	0.7956800213292295
2	0.0
0	0.40208512065369284
1	0.17616217000997725
0	1.2285345894083473
0	0.0
2	0.0
0	0.8288279664292086
1	0.04314296722080091
0	0.8430358567975559
0	0.7672831090279927
0	0.8522607335690005
2	0.0
1	0.10412152796761343
0	2.9981737983344767
0	0.5185039737375067
0	0.42804896305452766
0	2.2149029506912896
0	0.0
2	0.0
1	0.0
0	0.6487256280138249
0	0.2705522415945647
0	1.479386441256816
1	0.0
2	0.0
0	2.571594657532067
0	2.255706392943879
0	0.807252002501729
0	2.3995598028017
0	2.6393873105796843
0	0.06317626391310616
0	1.8430291255632303
0	1.8906458277059721
0	1.3019948482115327
0	0.46476109405478294
1	0.0
0	3.6175710898010403
0	0.2509500187048235
2	0.0
0	0.003189255496842014
0	1.861786002907511
0	0.1748252856388649
1	0.1360219765335564
0	0.6044783506857907
2	0.0
0	0.23551444165998014
0	0.5636690272131715
1	0.0
2	0.0
0	1.4534173117346942
0	0.6809150303403546
0	0.8338727050500756
1	1.7030361452076956
1	0.7838058235060442
0	0.5934547497866065
2	0.0
1	0.2887670573365748
0	1.881471065121462
0	0.8958968239180578
0	1.0081916813620206
0	0.6409812827948369
1	1.3419661946128745
1	0.0
0	0.8010237339493456
2	0.0
0	1.2492079909196783
0	0.6095734290328343
0	0.0
1	0.5877492224914974
2	0.0
0	0.07612649573575458
1	0.0
0	0.18505568418139828
2	0.0
0	1.3804543562363532
0	0.6980758528106621
1	0.32881570878299715
0	0.10247171883421413
0	1.6048008949982486
2	0.0
0	1.9036180865738468
0	0.4198576443028601
1	0.0
0	1.2699177236677839
0	1.609541852002728
0	0.40856775412190005
2	0.0
1	0.14251678158580527
0	3.2924335262303153
0	0.9785197148256113
0	3.622176370429516
0	0.7554882087909527
0	1.6013816821744637
0	0.01246283982921581
0	1.8111798078590953
0	1.4930453871202185
0	0.023570988372707546
1	0.0
2	0.0
0	0.0
0	2.4457717987278023
0	0.38366326547771035
0	1.1567443311279662
1	0.0
0	1.443979390433293
2	0.0
0	3.2730717082086325
0	0.38001583819731843
0	1.4185260321894422
0	1.1732914412801705
0	0.13993029927291367
1	0.0017557717554940178
0	0.8931072707668967
2	0.0
0	0.052931567830836634
0	1.7667909404887632
0	0.576100982060954
1	0.2107961889575083
0	1.4758457115630872
2	0.0
0	0.0
0	1.118508978392425
1	0.0
0	0.9108075660156494
0	1.413423483635533
2	0.0
0	0.17906035257837982
1	0.0
0	0.6982274670967067
0	0.5656367554111745
2	0.0
0	3.6294341883872585
0	1.1053468166777711
0	0.44467179271171875
0	0.6961945154768536
1	1.5068432791230275
1	0.0
0	0.25320840230371877
2	0.0
0	0.0
1	0.6403316903821166
0	0.5598901421191216
0	2.80429654737285
0	4.525558337308085
0	2.61959689361008
0	1.0566394818757403
0	0.4387142588895283
0	5.639487352264762
0	1.2401941273802897
0	0.1622339734551096
0	0.18389772568717233
0	0.1457423524997361
1	0.0
0	2.1850997997303248
0	0.35482448126188837
2	0.0
0	0.9822990894159328
0	4.824928514659608
